f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-0.764962,6.130503,0.06,0.1,0.01,0.01,RANDOM,2653,5,"CDIO,GMGI,ASPC,CALM,IRMD,HIHO,NCI,CMPS,LBGJ,RMBS,FCHL,LBRDK,ALNY,RIVN,BEAM,JOYY,ABAT,ITHA,OBT,PHIO,HUHU,POWL,RGNX,HTLD,FEAM,MRKR,FLNC,PFBC,PTC,IVF"
-0.800871,6.59021,0.13,0.01,0.01,0.01,RANDOM,2653,5,"EURK,CGO,MPWR,GMGI,AMAL,JVA,ALBT,LMFA,NCI,CEPO,WDAY,OCG,INVA,RIGL,NNBR,ACHC,RKDA,LIQT,AZI,SZZL,AAL,CMCSA,JZXN,PLUT,BTQ,FORR,OLB,APAC,ENGS,BSRR"
-0.541612,5.642638,0.08,0.03,0.02,0.01,RANDOM,2653,6,"FUFU,ISTR,EXEL,DLTR,GMGI,KURA,HERE,HUBG,HIHO,ATLO,ANGO,PRDO,BAYA,APOG,DXPE,QFIN,FERA,SAMG,PANL,AISP,TW,VRME,AMPL,AGMH,RGNX,GBFH,BIIB,CABA,PFBC,ROP"
-0.545823,5.648903,0.04,0.04,0.01,0.02,RANDOM,2653,6,"NTNX,ADMA,BMRC,PFG,FBIO,KEQU,GMGI,AVT,EXE,MMYT,DRH,INAC,ENGN,OPXS,CORZ,JSPR,CBSH,PRHI,MWYN,AIP,ARM,EPRX,AEVA,CROX,NWFL,ASTE,VIRC,ARBE,MRTN,HIMX"
-0.623454,5.649051,0.11,0.02,0.01,0.01,RANDOM,2653,6,"NXGL,REG,PAVM,GMGI,ORIQ,AEBI,JYNT,LITE,HFWA,III,BDCI,HCSG,LKFN,LBTYK,ADPT,IQ,FUNC,BCRX,GOOGL,LCFY,GLXG,ACMR,HTLD,CPBI,HST,RICK,IKT,MCHX,FRMI,KCHV"
-0.645329,5.676077,0.07,0.01,0.01,0.02,RANDOM,2653,6,"MNSB,PRTA,FMAO,FCEL,POLE,HEPS,GMGI,ASPC,PKBK,MITK,HTCO,GTX,LITE,KPLT,AMCX,HQY,RLMD,HOUR,PMN,DRVN,ASBP,MCGA,ALXO,BGL,AVR,FDMT,PAYS,RIBB,PCSC,CURR"
-0.672628,5.691796,0.07,0.02,0.01,0.01,RANDOM,2653,6,"AEC,CD,GLIBA,ANTA,PSHG,ASPS,GMGI,ELTK,LOKV,FMNB,LSBK,LWLG,QETA,ERIE,LPBB,NUAI,IMA,CCCC,QSI,AAPG,BNAI,PEP,ASTE,FWONK,AKAM,MPLT,ALDX,EZPW,JD,MOMO"
-0.707021,5.716139,0.05,0.05,0.01,0.01,RANDOM,2653,6,"PRME,AXGN,EMAT,PSTV,LVLU,SLAB,GMGI,HFBL,AVBH,CRDF,FATBB,LFS,BRR,ACHC,PAL,BANF,IMMP,FDMT,LLYVA,NMTC,HPAI,GLIBK,PAYS,CEG,ASTS,CDLX,MNRO,FRBA,HWC,PLUR"
-0.740249,5.847129,0.05,0.04,0.01,0.02,RANDOM,2653,6,"EURK,NRIX,NRXP,CDIO,GMGI,EVOX,METC,QSEA,CING,LEGN,BLFY,LNT,OFAL,FTLF,BRLS,GSAT,ADI,EYE,GLAD,AIP,OXBR,AGPU,VSEC,FRHC,AKTS,COEP,IKT,ELSE,GMM,GDHG"
-0.742345,5.998494,0.05,0.02,0.02,0.01,RANDOM,2653,6,"JLHL,PAA,BL,BOLD,CCD,NECB,NRXP,KUST,NFE,GMGI,PLBY,IAC,FRAF,RXT,LIN,INVE,NYAX,FATE,CURX,APOG,COCP,AIFU,EFSI,FDMT,COSM,VBNK,PPIH,HWC,PELI,HFFG"
-0.785448,6.620968,0.03,0.03,0.01,0.01,RANDOM,2653,6,"EWCZ,BNRG,BKR,HURA,SLAB,ONB,GMGI,EXC,BBCP,NOEM,CCLD,RAIN,CASI,SCWO,DRDBU,CASH,ISPC,BSY,MGRT,KPRX,ADPT,ICLR,DMAA,NGEN,NGNE,QUMS,OLB,LITS,KELYB,GDHG"
