f1 (Return),f2 (Risk),grade_A_pct,grade_B_pct,grade_C_pct,grade_D_pct,method,N,seed,tickers
-0.243272,0.164902,0.09,0.02,0.03,0.0,RANDOM,884,2,"AMRX,UFCS,NBN,NXGL,IMOS,MTEK,PLMK,KNSA,MNTK,BVS,GLOO,REFR,CDIO,AVXL,KINS,ROCK,HLP,LIVE,MLEC,EXE,HBCP,BBIO,DAKT,KLTO,PTEN,GPAT,NBTX,IPEX,ESLT,PRTH"
-0.247554,0.169856,0.04,0.06,0.02,0.0,RANDOM,884,2,"CSGS,NWE,RBKB,MTEK,DXR,CSAI,RDNW,CFFI,PFG,AVXL,IBRX,EEIQ,NSIT,NWBI,BTBT,LAFA,JFIN,BNGO,IRD,OZK,PVLA,ICUI,BDMD,FFIV,ATOM,EXTR,RETO,ISSC,PRTH,ESEA"
-0.28337,0.192936,0.06,0.01,0.02,0.01,RANDOM,884,2,"PLMK,FHTX,MU,FFIN,OXSQ,CDIO,HURA,GLSI,GFS,PRLD,BWEN,ONB,ELOG,LENZ,ASMB,MLEC,USEG,CCSI,PRVA,ARTW,DAKT,HSIC,HIHO,FWONA,AFRI,IPHA,AMSC,DUO,HNVR,DTIL"
-0.313818,0.208068,0.04,0.03,0.02,0.0,RANDOM,884,2,"BCAR,HMR,MASS,RADX,ASLE,NSIT,PRLD,ELOG,MLEC,CCSI,NWBI,KLTO,NMRA,BCPC,PFAI,PTEN,DFLI,OCGN,CRVL,LFUS,ALBT,FWONA,MLAB,AQB,CTRM,MESH,HDL,LMFA,IPEX,AVNW"
-0.317281,0.425523,0.05,0.03,0.01,0.0,RANDOM,884,2,"COGT,LGO,CTXR,BOLD,BKR,FMAO,KUST,ONB,ICFI,AIRJ,MLEC,PCAR,CHDN,ASPC,GIBO,IMUX,HIND,NMRA,BNGO,OTTR,RXT,ALEC,PTLE,MESH,MPB,HTZ,LOKV,CRIS,LCNB,AVAV"
-0.326683,0.439518,0.07,0.03,0.01,0.01,RANDOM,884,2,"AMPH,NATR,LGO,MNSB,PRME,MTEK,RDNW,GLIBA,IDXX,PSHG,CRVO,APPN,PLTK,ELTX,ASPC,CELC,OTEX,KLTO,IMVT,POM,RXT,GPRO,MNY,EVLV,PAX,IRDM,BDMD,FIP,ATER,OAKU"
-0.330449,0.473833,0.04,0.03,0.02,0.0,RANDOM,884,2,"BRKR,OPK,ISTR,PIII,OMCL,APP,GLOO,PLRZ,CETY,CTW,CCRN,PLBY,NSPR,HBCP,HIND,NNE,FDSB,CGON,HIHO,NNDM,GTX,PVLA,AQMS,RXT,NNNN,JACK,BDMD,CCEC,LGIH,MNDR"
-0.339767,0.482259,0.08,0.01,0.01,0.0,RANDOM,884,2,"PAA,ACHV,EFOI,BNC,LASR,CCD,HXHX,CSAI,EXEL,ODFL,OXSQ,CDIO,NUKK,BLNK,EEIQ,CHAR,EXE,GEHC,ALRS,ADP,NUVL,PACH,GTX,RXT,CLYM,BDMD,QTRX,CGEN,HBIO,PRTH"
-0.345358,0.524928,0.06,0.03,0.01,0.0,RANDOM,884,2,"PAA,ACRV,BKR,HBAN,NDAQ,BMRC,INMB,CDIO,PENN,IBRX,FDBC,CAPT,LXEH,ELTX,VISN,HTBK,FACT,GITS,GTX,ONMD,RXT,PTLE,FRME,MBBC,ATOM,AMCX,DRTS,CAR,IRTC,AMAT"
0.050881,0.03069,0.03,0.02,0.01,0.01,RANDOM,884,3,"DNLI,CSX,NWE,CRAQ,GNLX,FGMC,INDB,ANTA,PRPO,CUB,FINW,INTR,NCSM,ARLP,AMD,CHAR,ARCT,FRAF,MMLP,POM,VRA,GPAT,IPHA,NXT,ANGI,LAFAU,EMBC,TILE,CGC,ATON"
0.035415,0.032174,0.08,0.07,0.03,0.01,RANDOM,884,3,"COGT,BMRN,AXSM,GLUE,BMRC,EGBN,LVLU,POLE,PHAT,BMGL,REBN,FMBH,MFIN,NXST,LAND,RRBI,FNWD,LPSN,BCPC,FGBI,NXL,BWB,BATRK,AUPH,PLTR,CTRM,EVLV,SNPS,CGC,HWKN"
0.032905,0.032921,0.06,0.05,0.02,0.0,RANDOM,884,3,"NVNO,IMOS,BKR,MBCN,INDB,MCFT,PBFS,FUTU,KINS,COLL,ICFI,JXG,EVOX,ORIQ,CMCO,AVT,RRBI,NUVL,OTTR,FGBI,SHMD,MDXH,BGC,KDP,TILE,FFIV,PGNY,HBIO,INVE,GNSS"
0.014845,0.033333,0.09,0.02,0.01,0.0,RANDOM,884,3,"AMRX,UROY,CRAQ,PLMK,CCD,EDAP,ANIX,HDSN,IDXX,PHAT,KINS,INTR,PCAR,AXIN,GIBO,AMAL,FDSB,IMVT,FTHM,HAO,PTEN,MBIO,BOKF,CRWS,CISO,EVLV,MVST,LOKV,CFBK,EBAY"
